Dpto;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;estadoFisicoCultivo
Boyacá;Santa María;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;47.0;47.0;23.66;0.5;Zea mays;Grano seco
Boyacá;Santa María;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;10.0;10.0;11.89;1.19;Phaseolus sp.;Grano seco
Boyacá;Santa Rosa de Viterbo;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;38.0;38.0;10.63;0.28;Zea mays;Grano seco
Boyacá;Santa Rosa de Viterbo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;22.0;21.0;29.0;1.38;Pisum sativum;Grano
Boyacá;Santa Rosa de Viterbo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;25.0;25.0;35.0;1.4;Pisum sativum;Grano
Boyacá;Santa Sofía;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;12.0;12.0;8.28;0.69;Coffea arabica L.;Pergamino o seco de trilla
Boyacá;Santa Sofía;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;140.0;140.0;8400.0;60.0;Saccharum officinarum L.;Caña o verde
Boyacá;Santa Sofía;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;15.0;15.0;19.0;1.27;Zea mays;Grano seco
Boyacá;Santa Sofía;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;6.0;3.0;0.5;Pisum sativum;Grano
Boyacá;Sativanorte;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;40.0;5.0;60.0;12.0;Saccharum officinarum L.;Caña o verde
Boyacá;Sativanorte;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;10.0;10.0;15.0;1.5;Zea mays;Grano seco
Boyacá;Sativanorte;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;3.0;3.0;2.8;0.93;Pisum sativum;Grano
Boyacá;Sativanorte;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;3.0;3.0;4.5;1.5;Phaseolus sp.;Grano seco
Boyacá;Sativanorte;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;1.0;1.0;0.66;0.66;Vicia faba;Grano seco
Boyacá;Sativanorte;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;4.0;4.0;6.0;1.5;Zea mays;Grano seco
Boyacá;Sativanorte;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;3.0;3.0;5.0;1.67;Pisum sativum;Grano
Boyacá;Sativanorte;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;1.0;1.0;2.0;2.0;Phaseolus sp.;Grano seco
Boyacá;Sativanorte;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;1.0;1.0;0.44;0.44;Vicia faba;Grano seco
Boyacá;Sativasur;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;10.0;8.0;21.19;2.65;Zea mays;Grano seco
Boyacá;Sativasur;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;1.5;1.0;1.2;1.2;Pisum sativum;Grano
Boyacá;Sativasur;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;1.5;1.4;0.93;Phaseolus sp.;Grano seco
Boyacá;Sativasur;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;3.0;2.5;3.0;1.2;Vicia faba;Grano seco
Boyacá;Sativasur;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;0.5;0.5;0.3;0.6;Pisum sativum;Grano
Boyacá;Siachoque;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;350.0;350.0;700.0;2.0;Zea mays;Grano seco
Boyacá;Siachoque;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;220.0;220.0;359.81;1.64;Pisum sativum;Grano
Boyacá;Siachoque;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;25.0;25.0;19.91;0.8;Vicia faba;Grano seco
Boyacá;Siachoque;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;320.0;320.0;542.37;1.69;Zea mays;Grano seco
Boyacá;Siachoque;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;200.0;200.0;233.64;1.17;Pisum sativum;Grano
Boyacá;Siachoque;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;20.0;20.0;36.0;1.8;Vicia faba;Grano seco
Boyacá;Soatá;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;20.0;18.0;799.2;44.4;Saccharum officinarum L.;Caña o verde
Boyacá;Soatá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;90.0;90.0;200.0;2.22;Zea mays;Grano seco
Boyacá;Soatá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;15.0;15.0;14.02;0.93;Pisum sativum;Grano
Boyacá;Soatá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;65.0;65.0;65.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Soatá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;90.0;90.0;200.0;2.22;Zea mays;Grano seco
Boyacá;Soatá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;15.0;15.0;20.0;1.33;Pisum sativum;Grano
Boyacá;Soatá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;40.0;40.0;45.0;1.12;Phaseolus sp.;Grano seco
Boyacá;Socotá;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;95.0;85.0;3825.0;45.0;Saccharum officinarum L.;Caña o verde
Boyacá;Socotá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;140.0;130.0;352.0;2.71;Zea mays;Grano seco
Boyacá;Socotá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;35.0;35.0;40.89;1.17;Pisum sativum;Grano
Boyacá;Socotá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;40.0;40.0;49.2;1.23;Phaseolus sp.;Grano seco
Boyacá;Socotá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;34.0;32.0;25.0;0.78;Pisum sativum;Grano
Boyacá;Socotá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;32.0;32.0;18.0;0.56;Phaseolus sp.;Grano seco
Boyacá;Socha;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;0.5;0.5;16.0;32.0;Saccharum officinarum L.;Caña o verde
Boyacá;Socha;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;23.0;23.0;30.0;1.3;Zea mays;Grano seco
Boyacá;Socha;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;3.0;2.0;4.0;2.0;Pisum sativum;Grano
Boyacá;Socha;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;3.0;3.0;3.9;1.3;Phaseolus sp.;Grano seco
Boyacá;Socha;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;23.0;12.0;14.4;1.2;Zea mays;Grano seco
Boyacá;Socha;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;3.0;3.0;3.0;1.0;Pisum sativum;Grano
Boyacá;Socha;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;5.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Sogamoso;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;50.0;45.0;25.17;0.56;Zea mays;Grano seco
Boyacá;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;50.0;45.0;45.0;1.0;Pisum sativum;Grano
Boyacá;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;5.0;4.0;4.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Sogamoso;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;2.0;1.0;1.0;1.0;Vicia faba;Grano seco
Boyacá;Sogamoso;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;35.0;30.0;24.0;0.8;Pisum sativum;Grano
Boyacá;Sogamoso;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;6.0;5.0;5.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Somondoco;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;51.58;42.06;32.39;0.77;Coffea arabica L.;Pergamino o seco de trilla
Boyacá;Somondoco;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;20.0;19.0;720.48;37.92;Saccharum officinarum L.;Caña o verde
Boyacá;Somondoco;Maíz Blanco Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;78.0;76.0;91.2;1.2;Zea mays;Grano seco
Boyacá;Somondoco;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;6.0;3.3;0.55;Phaseolus sp.;Grano seco
Boyacá;Somondoco;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;7.01;1.4;Pisum sativum;Grano
Boyacá;Somondoco;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;20.0;20.0;26.0;1.3;Phaseolus sp.;Grano seco
Boyacá;Sora;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;5.0;5.0;9.79;1.96;Zea mays;Grano seco
Boyacá;Sora;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;35.0;35.0;57.57;1.64;Pisum sativum;Grano
Boyacá;Sora;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;5.0;5.0;9.0;1.8;Zea mays;Grano seco
Boyacá;Sora;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;35.0;35.0;35.98;1.03;Pisum sativum;Grano
Boyacá;Sotaquirá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;16.0;16.0;14.4;0.9;Pisum sativum;Grano
Boyacá;Sotaquirá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;10.0;10.0;14.0;1.4;Phaseolus sp.;Grano seco
Boyacá;Sotaquirá;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;6.0;7.8;1.3;Vicia faba;Grano seco
Boyacá;Sotaquirá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;8.0;1.6;Pisum sativum;Grano
Boyacá;Soracá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;140.0;119.0;39.94;0.34;Zea mays;Grano seco
Boyacá;Soracá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;30.0;20.0;32.0;1.6;Pisum sativum;Grano
Boyacá;Soracá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;110.0;109.0;36.58;0.34;Zea mays;Grano seco
Boyacá;Soracá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;120.0;119.0;190.4;1.6;Pisum sativum;Grano
Boyacá;Susacón;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;19.0;18.0;576.0;32.0;Saccharum officinarum L.;Caña o verde
Boyacá;Susacón;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;171.0;171.0;464.6;2.72;Zea mays;Grano seco
Boyacá;Susacón;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;18.0;17.0;31.16;1.83;Pisum sativum;Grano
Boyacá;Susacón;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;12.0;10.0;18.0;1.8;Phaseolus sp.;Grano seco
Boyacá;Susacón;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;129.0;129.0;193.5;1.5;Zea mays;Grano seco
Boyacá;Susacón;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;12.0;12.0;15.96;1.33;Pisum sativum;Grano
Boyacá;Susacón;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;14.0;14.0;16.1;1.15;Phaseolus sp.;Grano seco
Boyacá;Sutamarchán;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;7.0;6.7;16.01;2.39;Zea mays;Grano seco
Boyacá;Sutamarchán;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;5.0;4.5;15.75;3.5;Pisum sativum;Grano
Boyacá;Sutamarchán;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;2.5;2.3;3.45;1.5;Phaseolus sp.;Grano seco
Boyacá;Sutamarchán;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;5.6;5.6;3.74;0.67;Zea mays;Grano seco
Boyacá;Sutamarchán;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;10.5;10.5;17.17;1.64;Pisum sativum;Grano
Boyacá;Sutamarchán;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;5.24;1.05;Phaseolus sp.;Grano seco
Boyacá;Sutatenza;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;5.0;4.0;3.64;0.91;Coffea arabica L.;Pergamino o seco de trilla
Boyacá;Sutatenza;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;20.0;0.0;0.0;0.0;Saccharum officinarum L.;Caña o verde
Boyacá;Sutatenza;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;19.0;18.0;432.0;24.0;Saccharum officinarum L.;Caña o verde
Boyacá;Sutatenza;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;120.0;119.0;261.8;2.2;Zea mays;Grano seco
Boyacá;Sutatenza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;10.0;10.0;30.0;3.0;Pisum sativum;Grano
Boyacá;Sutatenza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;20.0;20.0;20.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Sutatenza;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;43.0;40.0;111.86;2.8;Zea mays;Grano seco
Boyacá;Sutatenza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;42.0;42.0;46.0;1.1;Pisum sativum;Grano
Boyacá;Sutatenza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;42.0;42.0;84.0;2.0;Phaseolus sp.;Grano seco
Boyacá;Sutatenza;Garbanzo;Garbanzo;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;2.0;0.4;Cicer arietinum;Grano seco
Boyacá;Sutatenza;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;2.0;2.0;2.0;1.0;Vicia faba;Grano seco
Boyacá;Tasco;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;25.0;24.8;16.16;0.65;Zea mays;Grano seco
Boyacá;Tasco;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;7.6;9.94;1.31;Pisum sativum;Grano
Boyacá;Tasco;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;12.0;11.7;19.64;1.68;Phaseolus sp.;Grano seco
Boyacá;Tasco;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;3.0;2.8;3.83;1.37;Vicia faba;Grano seco
Boyacá;Tasco;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;20.0;19.8;27.1;1.37;Pisum sativum;Grano
Boyacá;Tenza;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;33.0;27.0;36.72;1.36;Coffea arabica L.;Pergamino o seco de trilla
Boyacá;Tenza;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;25.0;22.0;2464.0;112.0;Saccharum officinarum L.;Caña o verde
Boyacá;Tenza;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;94.0;94.0;188.0;2.0;Zea mays;Grano seco
Boyacá;Tenza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;16.0;16.0;14.95;0.93;Pisum sativum;Grano
Boyacá;Tenza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;8.0;16.0;2.0;Phaseolus sp.;Grano seco
Boyacá;Tenza;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;94.0;94.0;112.8;1.2;Zea mays;Grano seco
Boyacá;Tenza;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;16.0;16.0;16.0;1.0;Pisum sativum;Grano
Boyacá;Tenza;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;95.0;95.0;104.5;1.1;Phaseolus sp.;Grano seco
Boyacá;Tibaná;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;128.0;123.0;4920.0;40.0;Saccharum officinarum L.;Caña o verde
Boyacá;Tibaná;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;200.0;10.0;20.0;2.0;Zea mays;Grano seco
Boyacá;Tibaná;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;49.0;49.0;80.0;1.63;Pisum sativum;Grano
Boyacá;Tibaná;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;18.0;18.0;16.2;0.9;Phaseolus sp.;Grano seco
Boyacá;Tibaná;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;100.0;100.0;160.0;1.6;Zea mays;Grano seco
Boyacá;Tibaná;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;64.0;49.0;50.0;1.02;Pisum sativum;Grano
Boyacá;Tibaná;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;85.0;58.0;46.4;0.8;Phaseolus sp.;Grano seco
Boyacá;Tibasosa;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;30.0;30.0;39.0;1.3;Zea mays;Grano seco
Boyacá;Tibasosa;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;8.0;11.21;1.4;Pisum sativum;Grano
Boyacá;Tinjacá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;12.0;11.0;21.53;1.96;Zea mays;Grano seco
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;7.0;12.6;1.8;Pisum sativum;Grano
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6.0;4.5;6.29;1.4;Phaseolus sp.;Grano seco
Boyacá;Tinjacá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;14.0;13.0;21.81;1.68;Zea mays;Grano seco
Boyacá;Tinjacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;4.67;0.93;Pisum sativum;Grano
Boyacá;Tinjacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;2.5;2.0;2.24;1.12;Phaseolus sp.;Grano seco
Boyacá;Tipacoque;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;8.0;5.0;165.0;33.0;Saccharum officinarum L.;Caña o verde
Boyacá;Tipacoque;Maíz Amarillo Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;A;13.0;12.0;30.0;2.5;Zea mays;Grano seco
Boyacá;Tipacoque;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;31.0;30.0;25.0;0.83;Zea mays;Grano seco
Boyacá;Tipacoque;Maíz Blanco Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;A;8.0;8.0;20.0;2.5;Zea mays;Grano seco
Boyacá;Tipacoque;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;5.0;5.0;4.0;0.8;Phaseolus sp.;Grano seco
Boyacá;Tipacoque;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;22.0;20.0;25.0;1.25;Zea mays;Grano seco
Boyacá;Tipacoque;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;3.0;2.0;2.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Toca;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;75.0;72.0;79.0;1.1;Zea mays;Grano seco
Boyacá;Toca;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;180.0;175.0;351.64;2.01;Pisum sativum;Grano
Boyacá;Toca;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;45.0;45.0;44.05;0.98;Zea mays;Grano seco
Boyacá;Toca;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;220.0;220.0;288.79;1.31;Pisum sativum;Grano
Boyacá;Togüí;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;587.54;501.92;642.46;1.28;Coffea arabica L.;Pergamino o seco de trilla
Boyacá;Togüí;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;3517.0;1817.0;199870.0;110.0;Saccharum officinarum L.;Caña o verde
Boyacá;Togüí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;110.0;102.0;99.84;0.98;Zea mays;Grano seco
Boyacá;Togüí;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;28.0;22.0;26.4;1.2;Phaseolus sp.;Grano seco
Boyacá;Togüí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;60.0;55.0;53.97;0.98;Zea mays;Grano seco
Boyacá;Togüí;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;2.0;2.0;3.0;1.5;Phaseolus sp.;Grano seco
Boyacá;Tópaga;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;30.0;28.0;12.53;0.45;Zea mays;Grano seco
Boyacá;Tópaga;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;10.0;10.0;14.0;1.4;Pisum sativum;Grano
Boyacá;Tópaga;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;27.0;26.0;33.05;1.27;Zea mays;Grano seco
Boyacá;Tópaga;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;12.0;12.0;19.2;1.6;Pisum sativum;Grano
Boyacá;Tota;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;350.0;320.0;400.0;1.25;Pisum sativum;Grano
Boyacá;Tota;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;15.0;10.0;17.7;1.77;Vicia faba;Grano seco
Boyacá;Tota;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;200.0;180.0;324.0;1.8;Pisum sativum;Grano
Boyacá;Tota;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;18.0;16.0;14.16;0.88;Vicia faba;Grano seco
Boyacá;Tununguá;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;6.0;6.0;3.6;0.6;Theobrama cacao L.;Grano seco
Boyacá;Tununguá;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;62.07;56.03;35.86;0.64;Coffea arabica L.;Pergamino o seco de trilla
Boyacá;Tununguá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;40.0;35.0;70.0;2.0;Zea mays;Grano seco
Boyacá;Tununguá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;8.0;7.0;7.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Tununguá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;30.0;30.0;60.0;2.0;Zea mays;Grano seco
Boyacá;Tununguá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;5.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Turmequé;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;90.0;60.0;33.56;0.56;Zea mays;Grano seco
Boyacá;Turmequé;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;5.0;5.0;5.84;1.17;Pisum sativum;Grano
Boyacá;Turmequé;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;35.0;30.0;23.0;0.77;Phaseolus sp.;Grano seco
Boyacá;Turmequé;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;4.0;4.0;0.71;0.18;Vicia faba;Grano seco
Boyacá;Turmequé;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;7.0;7.0;3.92;0.56;Zea mays;Grano seco
Boyacá;Turmequé;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;30.0;30.0;39.25;1.31;Pisum sativum;Grano
Boyacá;Turmequé;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;40.0;40.0;40.0;1.0;Phaseolus sp.;Grano seco
Boyacá;Tuta;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;28.0;28.0;23.49;0.84;Zea mays;Grano seco
Boyacá;Tuta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;9.0;9.0;12.62;1.4;Pisum sativum;Grano
Boyacá;Tuta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;5.0;5.0;6.99;1.4;Phaseolus sp.;Grano seco
Boyacá;Tuta;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;5.0;5.0;4.67;0.93;Pisum sativum;Grano
Boyacá;Tuta;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;4.0;4.0;5.03;1.26;Phaseolus sp.;Grano seco
Boyacá;Tutazá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;6.8;6.8;2.28;0.34;Zea mays;Grano seco
Boyacá;Tutazá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;13.0;8.0;10.47;1.31;Pisum sativum;Grano
Boyacá;Tutazá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;3.2;3.2;3.36;1.05;Phaseolus sp.;Grano seco
