codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;codCultivo;nombreCientificoCultivo;estadoFisicoCultivo
15;Boyacá;15377;Labranzagrande;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;10;9;22,4;2,49;1060100;Pisum sativum;Grano
15;Boyacá;15377;Labranzagrande;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;25;25;27,5;1,1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15377;Labranzagrande;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;16;16;37,92;2,37;1060100;Pisum sativum;Grano
15;Boyacá;15380;La Capilla;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;2;2;0,9;0,45;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15380;La Capilla;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;18;18;23,4;1,3;1010402;Zea mays;Grano seco
15;Boyacá;15380;La Capilla;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;3,5;0,7;1060100;Pisum sativum;Grano
15;Boyacá;15380;La Capilla;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;12;12;24;2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15380;La Capilla;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;7;7;10,15;1,45;1010402;Zea mays;Grano seco
15;Boyacá;15380;La Capilla;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;36;36;25,2;0,7;1060100;Pisum sativum;Grano
15;Boyacá;15380;La Capilla;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;320;320;288;0,9;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15401;La Victoria;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;65;65;29,9;0,46;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15401;La Victoria;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;127,71;121,22;127,28;1,05;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15401;La Victoria;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;15;8;356;44,5;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15401;La Victoria;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;3;2;3,2;1,6;1010402;Zea mays;Grano seco
15;Boyacá;15401;La Victoria;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;2;2;1,5;0,75;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15401;La Victoria;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;2;2;3,2;1,6;1010402;Zea mays;Grano seco
15;Boyacá;15401;La Victoria;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;0,75;0,75;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15403;La Uvita;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;21;21;12,58;0,6;1010402;Zea mays;Grano seco
15;Boyacá;15403;La Uvita;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;11;10;10,28;1,03;1060100;Pisum sativum;Grano
15;Boyacá;15403;La Uvita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;17;10;10,49;1,05;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15403;La Uvita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;5;4;3,54;0,88;1060500;Vicia faba;Grano seco
15;Boyacá;15403;La Uvita;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;4;4;4,19;1,05;1010402;Zea mays;Grano seco
15;Boyacá;15403;La Uvita;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;8;8;14,02;1,75;1060100;Pisum sativum;Grano
15;Boyacá;15403;La Uvita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;10;10;16,78;1,68;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15403;La Uvita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;3;3;2,21;0,74;1060500;Vicia faba;Grano seco
15;Boyacá;15407;Villa de Leyva;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;50;50;100;2;1010402;Zea mays;Grano seco
15;Boyacá;15407;Villa de Leyva;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;13;13;16,36;1,26;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15407;Villa de Leyva;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;35;35;53;1,51;1010402;Zea mays;Grano seco
15;Boyacá;15407;Villa de Leyva;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;10;10;16,08;1,61;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15425;Macanal;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;102,27;98,42;82,67;0,84;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15425;Macanal;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;166;146;2336;16;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15425;Macanal;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;90;90;108;1,2;1010402;Zea mays;Grano seco
15;Boyacá;15425;Macanal;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;13;13;12,15;0,93;1060100;Pisum sativum;Grano
15;Boyacá;15425;Macanal;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;32;32;57,6;1,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15425;Macanal;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;15;14;25,2;1,8;1060100;Pisum sativum;Grano
15;Boyacá;15425;Macanal;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;460;458;784;1,71;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15442;Maripí;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;825;825;495;0,6;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15442;Maripí;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;252,19;229,45;229,45;1;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15442;Maripí;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;371;371;15582;42;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15442;Maripí;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;388;388;13968;36;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15442;Maripí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;50;50;50;1;1010402;Zea mays;Grano seco
15;Boyacá;15442;Maripí;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;10;10;8,4;0,84;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15442;Maripí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;40;40;40;1;1010402;Zea mays;Grano seco
15;Boyacá;15442;Maripí;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;3;3;2,8;0,93;1060100;Pisum sativum;Grano
15;Boyacá;15455;Miraflores;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;18;14;8,4;0,6;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15455;Miraflores;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;726,14;657,31;598,15;0,91;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15455;Miraflores;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;312;292;17520;60;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15455;Miraflores;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;174;154;9856;64;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15455;Miraflores;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;22;20;28;1,4;1010402;Zea mays;Grano seco
15;Boyacá;15455;Miraflores;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;10;8;12,8;1,6;1060100;Pisum sativum;Grano
15;Boyacá;15455;Miraflores;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;45;43;86;2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15455;Miraflores;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;22;22;30,8;1,4;1010402;Zea mays;Grano seco
15;Boyacá;15455;Miraflores;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;10;10;16;1,6;1060100;Pisum sativum;Grano
15;Boyacá;15455;Miraflores;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;45;45;90;2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15464;Mongua;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;71;63;74,34;1,18;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15464;Mongua;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;23;22;8,8;0,4;1010402;Zea mays;Grano seco
15;Boyacá;15464;Mongua;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;12;11;5,17;0,47;1060100;Pisum sativum;Grano
15;Boyacá;15464;Mongua;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;40;40;60;1,5;1060500;Vicia faba;Grano seco
15;Boyacá;15464;Mongua;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;17;16;7,52;0,47;1060100;Pisum sativum;Grano
15;Boyacá;15466;Monguí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;5;5;2,8;0,56;1010402;Zea mays;Grano seco
15;Boyacá;15466;Monguí;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;15;15;27;1,8;1060100;Pisum sativum;Grano
15;Boyacá;15466;Monguí;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;1;1;1;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15466;Monguí;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;6,64;1,33;1060500;Vicia faba;Grano seco
15;Boyacá;15466;Monguí;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;15;15;21,03;1,4;1060100;Pisum sativum;Grano
15;Boyacá;15469;Moniquirá;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;1541,25;1350,92;1404,96;1,04;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15469;Moniquirá;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;1950;1450;159500;110;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15469;Moniquirá;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;315;255;10200;40;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15469;Moniquirá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;100;95;133;1,4;1010402;Zea mays;Grano seco
15;Boyacá;15469;Moniquirá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;90;87;87;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15469;Moniquirá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;50;50;75;1,5;1010402;Zea mays;Grano seco
15;Boyacá;15469;Moniquirá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;25;25;25;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15476;Motavita;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;50;50;41,95;0,84;1010402;Zea mays;Grano seco
15;Boyacá;15476;Motavita;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;30;30;28,04;0,93;1060100;Pisum sativum;Grano
15;Boyacá;15476;Motavita;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;11,06;2,21;1060500;Vicia faba;Grano seco
15;Boyacá;15476;Motavita;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;20;20;31;1,55;1010402;Zea mays;Grano seco
15;Boyacá;15476;Motavita;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;30;30;40;1,33;1060100;Pisum sativum;Grano
15;Boyacá;15480;Muzo;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;405;392;196;0,5;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15480;Muzo;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;66,94;65,82;71,74;1,09;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15480;Muzo;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;115;115;6900;60;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15480;Muzo;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;5;5;6;1,2;1010402;Zea mays;Grano seco
15;Boyacá;15480;Muzo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;8;7;5,6;0,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15480;Muzo;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;17;16;19,2;1,2;1010402;Zea mays;Grano seco
15;Boyacá;15480;Muzo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;9;8;6,4;0,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15491;Nobsa;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;30;28;70,47;2,52;1010402;Zea mays;Grano seco
15;Boyacá;15491;Nobsa;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;20;20;83,92;4,2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15491;Nobsa;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;2;2;0,88;0,44;1060500;Vicia faba;Grano seco
15;Boyacá;15491;Nobsa;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;8;8;17,6;2,2;1010402;Zea mays;Grano seco
15;Boyacá;15491;Nobsa;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;15;14;35;2,5;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15491;Nobsa;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;1,8;1,8;1060500;Vicia faba;Grano seco
15;Boyacá;15494;Nuevo Colón;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;53;53;196,39;3,71;1010402;Zea mays;Grano seco
15;Boyacá;15494;Nuevo Colón;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;7;7;1,55;0,22;1060500;Vicia faba;Grano seco
15;Boyacá;15494;Nuevo Colón;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;22;22;24,2;1,1;1060100;Pisum sativum;Grano
15;Boyacá;15494;Nuevo Colón;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;50;50;40;0,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15494;Nuevo Colón;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;7;7;2,63;0,38;1060500;Vicia faba;Grano seco
15;Boyacá;15500;Oicatá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;6;6;10,8;1,8;1010402;Zea mays;Grano seco
15;Boyacá;15500;Oicatá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;6,78;1,36;1060100;Pisum sativum;Grano
15;Boyacá;15500;Oicatá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;5;5;9;1,8;1010402;Zea mays;Grano seco
15;Boyacá;15500;Oicatá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;4;4;5,42;1,36;1060100;Pisum sativum;Grano
15;Boyacá;15507;Otanche;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;501;421;168,4;0,4;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15507;Otanche;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;159,05;154,85;168,79;1,09;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15507;Otanche;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;141;141;4230;30;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15507;Otanche;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;10;7;12,6;1,8;1010402;Zea mays;Grano seco
15;Boyacá;15507;Otanche;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;2;1;0,91;0,91;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15507;Otanche;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;15;11;19,8;1,8;1010402;Zea mays;Grano seco
15;Boyacá;15507;Otanche;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;1,05;1,05;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15511;Pachavita;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;118,79;108,1;78,91;0,73;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15511;Pachavita;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;78;78;3120;40;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15511;Pachavita;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;12;10;10;1;1010402;Zea mays;Grano seco
15;Boyacá;15511;Pachavita;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;18;16;19,2;1,2;1060100;Pisum sativum;Grano
15;Boyacá;15511;Pachavita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;4;3;3;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15511;Pachavita;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;10;8;8;1;1010402;Zea mays;Grano seco
15;Boyacá;15511;Pachavita;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;12;11;16,5;1,5;1060100;Pisum sativum;Grano
15;Boyacá;15511;Pachavita;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;150;140;140;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15514;Páez;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;32;29;29;1;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15514;Páez;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;344,33;306,22;278,66;0,91;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15514;Páez;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;55;55;2750;50;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15514;Páez;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;25;25;25;1;1010402;Zea mays;Grano seco
15;Boyacá;15514;Páez;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;11;10;10;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15514;Páez;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;11;10;10;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15516;Paipa;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;17;0;0;0;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15516;Paipa;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;48;47;24,61;0,52;1010402;Zea mays;Grano seco
15;Boyacá;15516;Paipa;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;40;38;95;2,5;1060100;Pisum sativum;Grano
15;Boyacá;15516;Paipa;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6;6;9,2;1,53;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15516;Paipa;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;8;8;8;1;1060100;Pisum sativum;Grano
15;Boyacá;15516;Paipa;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;3;1;0,8;0,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15518;Pajarito;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;2;0;0;0;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15518;Pajarito;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;46,91;44,18;28,28;0,64;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15518;Pajarito;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;58;38;2609,84;68,68;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15518;Pajarito;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20;19;28,5;1,5;1010402;Zea mays;Grano seco
15;Boyacá;15518;Pajarito;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;10;8;6,29;0,79;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15518;Pajarito;Guandul;Guandul;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;5;1;1060900;Cajanus cajan;Grano seco
15;Boyacá;15522;Panqueba;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;6,5;6,5;188,5;29;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15522;Panqueba;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;14;14;16,8;1,2;1010402;Zea mays;Grano seco
15;Boyacá;15522;Panqueba;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;12;12;26,4;2,2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15531;Pauna;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;694;692;346;0,5;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15531;Pauna;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;260,38;214,73;223,32;1,04;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15531;Pauna;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;303;303;12120;40;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15531;Pauna;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20;20;33,9;1,69;1010402;Zea mays;Grano seco
15;Boyacá;15531;Pauna;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;12;12;10,32;0,86;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15531;Pauna;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;20;20;33,9;1,69;1010402;Zea mays;Grano seco
15;Boyacá;15531;Pauna;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;5;5;5;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15533;Paya;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;7;7;1,4;0,2;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15533;Paya;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;46,04;45,97;33,56;0,73;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15533;Paya;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;58;52;1248;24;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15533;Paya;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;65;60;54;0,9;1010402;Zea mays;Grano seco
15;Boyacá;15533;Paya;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;10;9;8;0,89;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15533;Paya;Guandul;Guandul;Transitorio;Leguminosas;Leguminosas;2021;A;10;9;8;0,89;1060900;Cajanus cajan;Grano seco
15;Boyacá;15533;Paya;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;0,5;0,5;1060100;Pisum sativum;Grano
15;Boyacá;15537;Paz de Río;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;33;15;8,39;0,56;1010402;Zea mays;Grano seco
15;Boyacá;15537;Paz de Río;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;6;6;6;1;1060100;Pisum sativum;Grano
15;Boyacá;15537;Paz de Río;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;11;11;11;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15537;Paz de Río;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;10;8;8;1;1060100;Pisum sativum;Grano
15;Boyacá;15537;Paz de Río;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;2;2;2;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15542;Pesca;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;122;118;385,98;3,27;1060100;Pisum sativum;Grano
15;Boyacá;15542;Pesca;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;24;24;84,96;3,54;1060500;Vicia faba;Grano seco
15;Boyacá;15542;Pesca;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;120;120;196,26;1,64;1060100;Pisum sativum;Grano
15;Boyacá;15542;Pesca;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;15;15;26,55;1,77;1060500;Vicia faba;Grano seco
